timestamp,feeder_id,source_p_kw,source_q_kvar,converged,n_buses,n_deenergized,vpu_min,vpu_max
2010-07-01T12:30:00,ieee123,3740.60,1965.78,1,124,0,0.8826,0.9741
2010-07-01T13:00:00,ieee123,3543.52,1828.91,1,124,0,0.8940,0.9735
2010-07-01T13:30:00,ieee123,2723.60,1014.21,1,124,0,0.9277,0.9881
2010-07-01T14:00:00,ieee123,2565.97,896.40,1,124,0,0.9371,0.9891
2010-07-01T14:30:00,ieee123,2522.83,836.81,1,124,0,0.9449,0.9911
2010-07-01T15:00:00,ieee123,2553.70,866.93,1,124,0,0.9440,0.9886
2010-07-01T15:30:00,ieee123,2926.05,1142.05,1,124,0,0.9226,0.9869
2010-07-01T16:00:00,ieee123,3580.40,1672.23,1,124,0,0.9102,0.9768
2010-07-01T16:30:00,ieee123,5228.44,3105.62,1,124,0,0.8436,0.9517
2010-07-01T17:00:00,ieee123,5635.32,3542.04,1,124,0,0.8266,0.9486
2010-07-01T17:30:00,ieee123,6728.84,4933.36,1,124,0,0.7680,0.9284
2010-07-01T18:00:00,ieee123,6347.42,4357.94,1,124,0,0.7744,0.9397
2010-07-01T18:30:00,ieee123,6263.83,4186.96,1,124,0,0.7897,0.9413
2010-07-01T19:00:00,ieee123,5982.25,3923.56,1,124,0,0.8098,0.9479
2010-07-01T19:30:00,ieee123,6391.73,4556.42,1,124,0,0.7728,0.9370
2010-07-01T20:00:00,ieee123,6027.72,4097.15,1,124,0,0.7949,0.9423
2010-07-01T20:30:00,ieee123,5881.14,3985.27,1,124,0,0.7868,0.9433
2010-07-01T21:00:00,ieee123,5152.06,3163.06,1,124,0,0.8295,0.9533
2010-07-01T21:30:00,ieee123,4375.00,2322.13,1,124,0,0.8653,0.9687
2010-07-01T22:00:00,ieee123,4349.32,2428.05,1,124,0,0.8518,0.9674
2010-07-01T22:30:00,ieee123,3822.55,2024.91,1,124,0,0.8533,0.9779
2010-07-01T23:00:00,ieee123,3565.79,1686.70,1,124,0,0.8721,0.9776
2010-07-01T23:30:00,ieee123,4353.41,2290.19,1,124,0,0.8535,0.9703
2010-07-02T00:00:00,ieee123,4232.63,2161.20,1,124,0,0.8646,0.9717
2010-07-02T00:30:00,ieee123,3697.72,1668.03,1,124,0,0.8998,0.9771
2010-07-02T01:00:00,ieee123,3429.56,1492.77,1,124,0,0.8972,0.9800
2010-07-02T01:30:00,ieee123,2832.89,1031.56,1,124,0,0.9170,0.9849
2010-07-02T02:00:00,ieee123,2082.91,482.90,1,124,0,0.9522,0.9924
2010-07-02T02:30:00,ieee123,1750.94,266.86,1,124,0,0.9671,0.9957
2010-07-02T03:00:00,ieee123,1701.64,235.53,1,124,0,0.9666,0.9997
2010-07-02T03:30:00,ieee123,1614.52,178.56,1,124,0,0.9660,1.0059
2010-07-02T04:00:00,ieee123,1902.37,389.87,1,124,0,0.9464,0.9987
2010-07-02T04:30:00,ieee123,1904.57,370.84,1,124,0,0.9526,1.0057
2010-07-02T05:00:00,ieee123,2393.21,685.95,1,124,0,0.9480,0.9924
2010-07-02T05:30:00,ieee123,3536.38,1809.48,1,124,0,0.8843,0.9737
2010-07-02T06:00:00,ieee123,3569.31,1816.27,1,124,0,0.8735,0.9763
2010-07-02T06:30:00,ieee123,3488.82,1788.29,1,124,0,0.8795,0.9762
2010-07-02T07:00:00,ieee123,4440.26,2626.13,1,124,0,0.8422,0.9587
2010-07-02T07:30:00,ieee123,5407.16,3598.22,1,124,0,0.7944,0.9441
2010-07-02T08:00:00,ieee123,5420.91,3510.54,1,124,0,0.8048,0.9445
2010-07-02T08:30:00,ieee123,4891.30,2804.80,1,124,0,0.8619,0.9601
2010-07-02T09:00:00,ieee123,4558.80,2489.79,1,124,0,0.8823,0.9561
2010-07-02T09:30:00,ieee123,5220.50,3400.11,1,124,0,0.8277,0.9443
2010-07-02T10:00:00,ieee123,4587.77,2784.30,1,124,0,0.8491,0.9593
2010-07-02T10:30:00,ieee123,4408.78,2655.09,1,124,0,0.8506,0.9595
2010-07-02T11:00:00,ieee123,4316.26,2465.52,1,124,0,0.8611,0.9634
2010-07-02T11:30:00,ieee123,3955.84,2205.41,1,124,0,0.8789,0.9631
2010-07-02T12:00:00,ieee123,3338.96,1523.54,1,124,0,0.9091,0.9781
2010-07-02T12:30:00,ieee123,3034.07,1263.40,1,124,0,0.9186,0.9810
2010-07-02T13:00:00,ieee123,3949.17,2163.53,1,124,0,0.8544,0.9666
2010-07-02T13:30:00,ieee123,3982.87,2116.65,1,124,0,0.8728,0.9752
2010-07-02T14:00:00,ieee123,3760.44,1996.78,1,124,0,0.8761,0.9772
2010-07-02T14:30:00,ieee123,3902.54,2044.57,1,124,0,0.8732,0.9735
2010-07-02T15:00:00,ieee123,3726.44,1875.95,1,124,0,0.8900,0.9726
2010-07-02T15:30:00,ieee123,4104.83,2126.15,1,124,0,0.8832,0.9633
2010-07-02T16:00:00,ieee123,5130.81,3025.12,1,124,0,0.8245,0.9544
2010-07-02T16:30:00,ieee123,5322.78,3198.73,1,124,0,0.8277,0.9499
2010-07-02T17:00:00,ieee123,6507.00,4502.62,1,124,0,0.7766,0.9343
2010-07-02T17:30:00,ieee123,6850.68,5028.06,1,124,0,0.7483,0.9323
2010-07-02T18:00:00,ieee123,6858.79,5045.98,1,124,0,0.7587,0.9319
2010-07-02T18:30:00,ieee123,6685.33,4794.04,1,124,0,0.7749,0.9301
2010-07-02T19:00:00,ieee123,6543.90,4597.64,1,124,0,0.7719,0.9333
2010-07-02T19:30:00,ieee123,6606.84,4758.17,1,124,0,0.7630,0.9300
2010-07-02T20:00:00,ieee123,6902.69,5147.99,1,124,0,0.7624,0.9228
2010-07-02T20:30:00,ieee123,6343.33,4486.32,1,124,0,0.7697,0.9364
2010-07-02T21:00:00,ieee123,5341.42,3344.31,1,124,0,0.8193,0.9576
2010-07-02T21:30:00,ieee123,5198.79,3210.57,1,124,0,0.8361,0.9513
2010-07-02T22:00:00,ieee123,4830.54,2750.04,1,124,0,0.8386,0.9588
2010-07-02T22:30:00,ieee123,4389.18,2388.69,1,124,0,0.8457,0.9742
2010-07-02T23:00:00,ieee123,4068.95,2104.81,1,124,0,0.8481,0.9708
2010-07-02T23:30:00,ieee123,4912.04,2846.49,1,124,0,0.8187,0.9611
2010-07-03T00:00:00,ieee123,4504.37,2441.65,1,124,0,0.8438,0.9707
2010-07-03T00:30:00,ieee123,3792.10,1810.65,1,124,0,0.8793,0.9807
2010-07-03T01:00:00,ieee123,3244.07,1405.91,1,124,0,0.8883,0.9879
2010-07-03T01:30:00,ieee123,2905.33,1057.67,1,124,0,0.9277,0.9866
2010-07-03T02:00:00,ieee123,2819.24,970.86,1,124,0,0.9439,0.9846
2010-07-03T02:30:00,ieee123,1924.16,357.65,1,124,0,0.9678,0.9943
2010-07-03T03:00:00,ieee123,1913.23,428.68,1,124,0,0.9601,0.9923
2010-07-03T03:30:00,ieee123,1726.54,226.68,1,124,0,0.9773,0.9976
2010-07-03T04:00:00,ieee123,1794.71,265.25,1,124,0,0.9758,0.9994
2010-07-03T04:30:00,ieee123,2424.46,760.21,1,124,0,0.9532,0.9863
2010-07-03T05:00:00,ieee123,2384.99,735.38,1,124,0,0.9339,0.9940
2010-07-03T05:30:00,ieee123,2662.09,1045.34,1,124,0,0.9224,0.9855
2010-07-03T06:00:00,ieee123,2955.34,1260.60,1,124,0,0.9190,0.9787
2010-07-03T06:30:00,ieee123,3376.55,1665.87,1,124,0,0.8947,0.9734
2010-07-03T07:00:00,ieee123,4507.78,2676.72,1,124,0,0.8466,0.9550
2010-07-03T07:30:00,ieee123,5208.08,3442.39,1,124,0,0.7896,0.9485
2010-07-03T08:00:00,ieee123,5733.22,4040.30,1,124,0,0.7631,0.9438
2010-07-03T08:30:00,ieee123,5369.83,3489.31,1,124,0,0.8160,0.9460
2010-07-03T09:00:00,ieee123,4885.23,2999.80,1,124,0,0.8200,0.9539
2010-07-03T09:30:00,ieee123,4247.51,2338.02,1,124,0,0.8499,0.9681
2010-07-03T10:00:00,ieee123,4432.21,2511.00,1,124,0,0.8635,0.9626
2010-07-03T10:30:00,ieee123,3290.13,1455.07,1,124,0,0.9030,0.9853
2010-07-03T11:00:00,ieee123,3828.53,1956.88,1,124,0,0.8758,0.9733
2010-07-03T11:30:00,ieee123,4247.67,2470.34,1,124,0,0.8343,0.9619
2010-07-03T12:00:00,ieee123,3841.84,2007.90,1,124,0,0.8685,0.9762
2010-07-03T12:30:00,ieee123,4002.72,2221.25,1,124,0,0.8538,0.9720
2010-07-03T13:00:00,ieee123,3878.01,1992.15,1,124,0,0.8727,0.9732
2010-07-03T13:30:00,ieee123,3337.00,1472.26,1,124,0,0.9104,0.9806
2010-07-03T14:00:00,ieee123,2987.02,1140.85,1,124,0,0.9300,0.9844
2010-07-03T14:30:00,ieee123,3336.63,1432.05,1,124,0,0.9149,0.9777
2010-07-03T15:00:00,ieee123,3235.76,1387.90,1,124,0,0.9139,0.9790
2010-07-03T15:30:00,ieee123,3195.09,1360.26,1,124,0,0.9090,0.9779
2010-07-03T16:00:00,ieee123,3639.01,1736.49,1,124,0,0.8942,0.9735
2010-07-03T16:30:00,ieee123,4801.61,2871.56,1,124,0,0.8350,0.9650
2010-07-03T17:00:00,ieee123,6185.91,4456.80,1,124,0,0.7900,0.9350
2010-07-03T17:30:00,ieee123,6179.11,4398.83,1,124,0,0.7803,0.9412
2010-07-03T18:00:00,ieee123,6328.96,4621.25,1,124,0,0.7668,0.9378
2010-07-03T18:30:00,ieee123,6752.83,5181.18,1,124,0,0.7400,0.9282
2010-07-03T19:00:00,ieee123,6470.45,4722.92,1,124,0,0.7628,0.9316
2010-07-03T19:30:00,ieee123,6559.47,4941.74,1,124,0,0.7441,0.9342
2010-07-03T20:00:00,ieee123,6505.86,4803.04,1,124,0,0.7664,0.9330
2010-07-03T20:30:00,ieee123,5997.12,4131.07,1,124,0,0.7930,0.9465
2010-07-03T21:00:00,ieee123,5276.57,3419.11,1,124,0,0.8047,0.9577
2010-07-03T21:30:00,ieee123,4836.40,2989.98,1,124,0,0.8252,0.9637
2010-07-03T22:00:00,ieee123,4874.59,3089.34,1,124,0,0.8125,0.9591
2010-07-03T22:30:00,ieee123,4246.05,2329.39,1,124,0,0.8467,0.9749
2010-07-03T23:00:00,ieee123,3802.28,1913.00,1,124,0,0.8590,0.9749
2010-07-03T23:30:00,ieee123,4991.65,2989.84,1,124,0,0.8269,0.9594
2010-07-04T00:00:00,ieee123,4567.43,2499.53,1,124,0,0.8589,0.9685
2010-07-04T00:30:00,ieee123,4235.88,2211.51,1,124,0,0.8741,0.9731
2010-07-04T01:00:00,ieee123,3708.59,1741.86,1,124,0,0.8788,0.9824
2010-07-04T01:30:00,ieee123,3130.61,1306.76,1,124,0,0.8979,0.9891
2010-07-04T02:00:00,ieee123,2372.05,696.24,1,124,0,0.9378,0.9944
2010-07-04T02:30:00,ieee123,1942.30,401.49,1,124,0,0.9527,1.0002
2010-07-04T03:00:00,ieee123,1826.92,357.88,1,124,0,0.9463,1.0063
2010-07-04T03:30:00,ieee123,1778.26,295.21,1,124,0,0.9567,1.0012
2010-07-04T04:00:00,ieee123,1956.42,428.97,1,124,0,0.9554,1.0032
2010-07-04T04:30:00,ieee123,2347.79,769.92,1,124,0,0.9223,0.9982
2010-07-04T05:00:00,ieee123,2507.96,945.46,1,124,0,0.9076,0.9917
2010-07-04T05:30:00,ieee123,3047.53,1396.07,1,124,0,0.8913,0.9882
2010-07-04T06:00:00,ieee123,3188.25,1509.31,1,124,0,0.8803,0.9843
2010-07-04T06:30:00,ieee123,3020.14,1337.19,1,124,0,0.9023,0.9821
2010-07-04T07:00:00,ieee123,3138.33,1439.64,1,124,0,0.9065,0.9777
2010-07-04T07:30:00,ieee123,4575.00,2715.04,1,124,0,0.8400,0.9608
2010-07-04T08:00:00,ieee123,4951.63,2860.87,1,124,0,0.8616,0.9530
2010-07-04T08:30:00,ieee123,5225.82,3217.19,1,124,0,0.8273,0.9496
2010-07-04T09:00:00,ieee123,5235.08,3155.59,1,124,0,0.8495,0.9472
2010-07-04T09:30:00,ieee123,5164.55,3259.76,1,124,0,0.8352,0.9475
2010-07-04T10:00:00,ieee123,4524.02,2533.65,1,124,0,0.8631,0.9594
2010-07-04T10:30:00,ieee123,3913.73,1986.63,1,124,0,0.8956,0.9678
2010-07-04T11:00:00,ieee123,3916.38,1953.94,1,124,0,0.8998,0.9727
2010-07-04T11:30:00,ieee123,4557.98,2655.69,1,124,0,0.8657,0.9616
2010-07-04T12:00:00,ieee123,4304.54,2298.02,1,124,0,0.8804,0.9656
2010-07-04T12:30:00,ieee123,3953.20,2030.77,1,124,0,0.8966,0.9687
2010-07-04T13:00:00,ieee123,4396.54,2602.94,1,124,0,0.8670,0.9611
2010-07-04T13:30:00,ieee123,4229.65,2374.29,1,124,0,0.8689,0.9662
2010-07-04T14:00:00,ieee123,4334.00,2388.56,1,124,0,0.8766,0.9610
2010-07-04T14:30:00,ieee123,3372.07,1476.20,1,124,0,0.9163,0.9785
2010-07-04T15:00:00,ieee123,3858.21,1914.72,1,124,0,0.8865,0.9683
2010-07-04T15:30:00,ieee123,3978.96,2012.07,1,124,0,0.8827,0.9674
2010-07-04T16:00:00,ieee123,4370.95,2432.45,1,124,0,0.8638,0.9704
2010-07-04T16:30:00,ieee123,5060.26,3094.35,1,124,0,0.8378,0.9599
2010-07-04T17:00:00,ieee123,6014.06,4099.79,1,124,0,0.7929,0.9469
2010-07-04T17:30:00,ieee123,6276.67,4371.91,1,124,0,0.7921,0.9417
2010-07-04T18:00:00,ieee123,5819.60,3757.34,1,124,0,0.8220,0.9474
2010-07-04T18:30:00,ieee123,6166.32,4205.61,1,124,0,0.7929,0.9405
2010-07-04T19:00:00,ieee123,5840.58,3829.72,1,124,0,0.7973,0.9444
2010-07-04T19:30:00,ieee123,5513.07,3457.87,1,124,0,0.8107,0.9512
2010-07-04T20:00:00,ieee123,5983.55,4140.41,1,124,0,0.7932,0.9408
2010-07-04T20:30:00,ieee123,5070.18,3014.35,1,124,0,0.8346,0.9593
2010-07-04T21:00:00,ieee123,4944.37,2933.61,1,124,0,0.8266,0.9565
2010-07-04T21:30:00,ieee123,4762.62,2732.88,1,124,0,0.8479,0.9633
2010-07-04T22:00:00,ieee123,4071.19,2129.27,1,124,0,0.8610,0.9736
2010-07-04T22:30:00,ieee123,3678.27,1853.36,1,124,0,0.8613,0.9830
2010-07-04T23:00:00,ieee123,3392.35,1611.83,1,124,0,0.8684,0.9840
2010-07-04T23:30:00,ieee123,4113.59,2161.38,1,124,0,0.8508,0.9768
2010-07-05T00:00:00,ieee123,4029.91,2075.00,1,124,0,0.8623,0.9797
2010-07-05T00:30:00,ieee123,3726.35,1876.52,1,124,0,0.8634,0.9855
2010-07-05T01:00:00,ieee123,3405.74,1576.17,1,124,0,0.8840,0.9891
2010-07-05T01:30:00,ieee123,2551.70,839.76,1,124,0,0.9272,0.9907
2010-07-05T02:00:00,ieee123,2450.55,750.09,1,124,0,0.9367,0.9921
2010-07-05T02:30:00,ieee123,1949.13,449.76,1,124,0,0.9394,1.0036
2010-07-05T03:00:00,ieee123,2132.99,551.55,1,124,0,0.9400,0.9962
2010-07-05T03:30:00,ieee123,1921.61,387.47,1,124,0,0.9535,1.0015
2010-07-05T04:00:00,ieee123,1777.85,301.61,1,124,0,0.9540,1.0109
2010-07-05T04:30:00,ieee123,1830.35,315.00,1,124,0,0.9606,1.0077
2010-07-05T05:00:00,ieee123,2362.72,716.77,1,124,0,0.9490,0.9885
2010-07-05T05:30:00,ieee123,2988.50,1300.99,1,124,0,0.9119,0.9828
2010-07-05T06:00:00,ieee123,3401.80,1710.62,1,124,0,0.8843,0.9780
2010-07-05T06:30:00,ieee123,3486.35,1730.02,1,124,0,0.8931,0.9726
2010-07-05T07:00:00,ieee123,4626.68,2928.39,1,124,0,0.8258,0.9576
2010-07-05T07:30:00,ieee123,4812.38,2948.48,1,124,0,0.8329,0.9572
2010-07-05T08:00:00,ieee123,4557.53,2649.66,1,124,0,0.8397,0.9597
2010-07-05T08:30:00,ieee123,4554.86,2674.69,1,124,0,0.8426,0.9618
2010-07-05T09:00:00,ieee123,4704.07,2833.64,1,124,0,0.8537,0.9534
2010-07-05T09:30:00,ieee123,3442.20,1522.12,1,124,0,0.9054,0.9773
2010-07-05T10:00:00,ieee123,3565.11,1749.58,1,124,0,0.8904,0.9819
2010-07-05T10:30:00,ieee123,3716.55,1861.51,1,124,0,0.8866,0.9782
2010-07-05T11:00:00,ieee123,4636.63,2856.88,1,124,0,0.8499,0.9506
2010-07-05T11:30:00,ieee123,3939.86,2164.84,1,124,0,0.8860,0.9662
2010-07-05T12:00:00,ieee123,3533.94,1636.08,1,124,0,0.9091,0.9741
2010-07-05T12:30:00,ieee123,3517.91,1692.72,1,124,0,0.9096,0.9725
2010-07-05T13:00:00,ieee123,3303.11,1456.33,1,124,0,0.9083,0.9803
2010-07-05T13:30:00,ieee123,3190.92,1379.33,1,124,0,0.9075,0.9784
2010-07-05T14:00:00,ieee123,3863.97,2018.80,1,124,0,0.8913,0.9713
2010-07-05T14:30:00,ieee123,3928.27,2066.04,1,124,0,0.8917,0.9695
2010-07-05T15:00:00,ieee123,4412.96,2602.13,1,124,0,0.8566,0.9592
2010-07-05T15:30:00,ieee123,3962.89,2159.29,1,124,0,0.8752,0.9663
2010-07-05T16:00:00,ieee123,4085.01,2199.14,1,124,0,0.8624,0.9745
2010-07-05T16:30:00,ieee123,4538.37,2560.58,1,124,0,0.8584,0.9702
2010-07-05T17:00:00,ieee123,5468.43,3349.43,1,124,0,0.8307,0.9561
2010-07-05T17:30:00,ieee123,5966.65,3959.93,1,124,0,0.7991,0.9456
2010-07-05T18:00:00,ieee123,6249.84,4305.52,1,124,0,0.7952,0.9404
2010-07-05T18:30:00,ieee123,6187.82,4120.16,1,124,0,0.8088,0.9429
2010-07-05T19:00:00,ieee123,5758.36,3726.59,1,124,0,0.8149,0.9510
2010-07-05T19:30:00,ieee123,4962.74,2873.13,1,124,0,0.8573,0.9591
2010-07-05T20:00:00,ieee123,5522.56,3505.21,1,124,0,0.8231,0.9496
2010-07-05T20:30:00,ieee123,5309.05,3242.02,1,124,0,0.8243,0.9536
2010-07-05T21:00:00,ieee123,4706.68,2624.53,1,124,0,0.8669,0.9604
2010-07-05T21:30:00,ieee123,4301.50,2335.78,1,124,0,0.8633,0.9702
2010-07-05T22:00:00,ieee123,3844.62,2040.36,1,124,0,0.8566,0.9792
2010-07-05T22:30:00,ieee123,3441.07,1664.89,1,124,0,0.8710,0.9870
2010-07-05T23:00:00,ieee123,3639.22,1786.27,1,124,0,0.8682,0.9790
2010-07-05T23:30:00,ieee123,4608.40,2670.65,1,124,0,0.8278,0.9645
2010-07-06T00:00:00,ieee123,4185.88,2114.93,1,124,0,0.8666,0.9715
2010-07-06T00:30:00,ieee123,3662.39,1664.13,1,124,0,0.8944,0.9769
2010-07-06T01:00:00,ieee123,3113.91,1263.06,1,124,0,0.9056,0.9877
2010-07-06T01:30:00,ieee123,2769.95,989.10,1,124,0,0.9278,0.9881
2010-07-06T02:00:00,ieee123,2684.16,962.25,1,124,0,0.9258,0.9924
2010-07-06T02:30:00,ieee123,2007.35,464.72,1,124,0,0.9455,0.9946
2010-07-06T03:00:00,ieee123,1528.69,122.29,1,124,0,0.9796,1.0037
2010-07-06T03:30:00,ieee123,1562.17,156.48,1,124,0,0.9718,1.0039
2010-07-06T04:00:00,ieee123,1724.61,243.44,1,124,0,0.9675,0.9954
2010-07-06T04:30:00,ieee123,1827.92,333.22,1,124,0,0.9534,1.0068
2010-07-06T05:00:00,ieee123,2630.59,936.53,1,124,0,0.9227,0.9931
2010-07-06T05:30:00,ieee123,2998.13,1203.01,1,124,0,0.9174,0.9841
2010-07-06T06:00:00,ieee123,3326.14,1442.52,1,124,0,0.9135,0.9807
2010-07-06T06:30:00,ieee123,4104.43,2353.11,1,124,0,0.8684,0.9636
2010-07-06T07:00:00,ieee123,3998.04,2097.74,1,124,0,0.8772,0.9696
2010-07-06T07:30:00,ieee123,4740.51,2853.71,1,124,0,0.8360,0.9581
2010-07-06T08:00:00,ieee123,4195.61,2206.78,1,124,0,0.8873,0.9616
2010-07-06T08:30:00,ieee123,4040.12,2141.64,1,124,0,0.8724,0.9687
2010-07-06T09:00:00,ieee123,4208.47,2294.91,1,124,0,0.8643,0.9653
2010-07-06T09:30:00,ieee123,4150.46,2164.86,1,124,0,0.8637,0.9726
2010-07-06T10:00:00,ieee123,3943.61,2050.30,1,124,0,0.8953,0.9689
2010-07-06T10:30:00,ieee123,3949.68,2188.36,1,124,0,0.8904,0.9643
2010-07-06T11:00:00,ieee123,3220.10,1490.22,1,124,0,0.9155,0.9748
2010-07-06T11:30:00,ieee123,2778.87,1058.09,1,124,0,0.9374,0.9799
2010-07-06T12:00:00,ieee123,3129.14,1343.01,1,124,0,0.9202,0.9771
2010-07-06T12:30:00,ieee123,2878.25,1189.40,1,124,0,0.9073,0.9876
2010-07-06T13:00:00,ieee123,3102.23,1414.71,1,124,0,0.8977,0.9816
2010-07-06T13:30:00,ieee123,3131.37,1381.72,1,124,0,0.9156,0.9771
2010-07-06T14:00:00,ieee123,2745.79,1017.84,1,124,0,0.9240,0.9854
2010-07-06T14:30:00,ieee123,3081.32,1251.72,1,124,0,0.9192,0.9816
2010-07-06T15:00:00,ieee123,3472.15,1555.31,1,124,0,0.9097,0.9773
2010-07-06T15:30:00,ieee123,4158.78,2265.13,1,124,0,0.8925,0.9606
2010-07-06T16:00:00,ieee123,4738.40,2778.64,1,124,0,0.8762,0.9556
2010-07-06T16:30:00,ieee123,4816.24,2713.82,1,124,0,0.8646,0.9587
2010-07-06T17:00:00,ieee123,5507.57,3444.10,1,124,0,0.8318,0.9516
2010-07-06T17:30:00,ieee123,6058.45,4289.84,1,124,0,0.7887,0.9423
2010-07-06T18:00:00,ieee123,6076.39,4073.48,1,124,0,0.8182,0.9412
2010-07-06T18:30:00,ieee123,5974.02,4024.16,1,124,0,0.8107,0.9441
2010-07-06T19:00:00,ieee123,5606.15,3674.37,1,124,0,0.8148,0.9512
2010-07-06T19:30:00,ieee123,5466.21,3546.28,1,124,0,0.8244,0.9485
2010-07-06T20:00:00,ieee123,5816.48,3924.70,1,124,0,0.8103,0.9442
2010-07-06T20:30:00,ieee123,5357.94,3420.92,1,124,0,0.8203,0.9561
2010-07-06T21:00:00,ieee123,4987.28,3059.28,1,124,0,0.8328,0.9587
2010-07-06T21:30:00,ieee123,4808.95,2857.10,1,124,0,0.8537,0.9612
2010-07-06T22:00:00,ieee123,4415.01,2456.57,1,124,0,0.8582,0.9715
2010-07-06T22:30:00,ieee123,4059.32,2237.53,1,124,0,0.8515,0.9809
2010-07-06T23:00:00,ieee123,3664.69,1721.31,1,124,0,0.8780,0.9796
2010-07-06T23:30:00,ieee123,4247.45,2189.57,1,124,0,0.8611,0.9721
2010-07-07T00:00:00,ieee123,4178.09,2106.44,1,124,0,0.8745,0.9741
2010-07-07T00:30:00,ieee123,3733.38,1737.04,1,124,0,0.8930,0.9763
2010-07-07T01:00:00,ieee123,3324.18,1442.43,1,124,0,0.8923,0.9864
2010-07-07T01:30:00,ieee123,2935.02,1126.25,1,124,0,0.9198,0.9878
2010-07-07T02:00:00,ieee123,2230.56,585.24,1,124,0,0.9481,0.9924
2010-07-07T02:30:00,ieee123,1657.99,203.57,1,124,0,0.9756,1.0017
2010-07-07T03:00:00,ieee123,2028.32,456.43,1,124,0,0.9611,0.9939
2010-07-07T03:30:00,ieee123,2294.38,672.14,1,124,0,0.9465,0.9921
2010-07-07T04:00:00,ieee123,1937.18,393.13,1,124,0,0.9572,1.0065
2010-07-07T04:30:00,ieee123,2093.71,489.53,1,124,0,0.9538,1.0015
2010-07-07T05:00:00,ieee123,2093.71,489.53,1,124,0,0.9538,1.0015
2010-07-07T05:30:00,ieee123,2093.71,489.53,1,124,0,0.9538,1.0015
2010-07-07T06:00:00,ieee123,2093.71,489.53,1,124,0,0.9538,1.0015
2010-07-07T06:30:00,ieee123,2093.71,489.53,1,124,0,0.9538,1.0015
2010-07-07T07:00:00,ieee123,2093.71,489.53,1,124,0,0.9538,1.0015
2010-07-07T07:30:00,ieee123,2093.71,489.53,1,124,0,0.9538,1.0015
2010-07-07T08:00:00,ieee123,2093.71,489.53,1,124,0,0.9538,1.0015
2010-07-07T08:30:00,ieee123,2093.71,489.53,1,124,0,0.9538,1.0015
2010-07-07T09:00:00,ieee123,4298.68,2444.61,1,124,0,0.8543,0.9678
2010-07-07T09:30:00,ieee123,3952.71,2024.55,1,124,0,0.8743,0.9708
2010-07-07T10:00:00,ieee123,4592.30,2679.60,1,124,0,0.8527,0.9638
2010-07-07T10:30:00,ieee123,4855.09,2980.81,1,124,0,0.8454,0.9581
2010-07-07T11:00:00,ieee123,4393.08,2487.43,1,124,0,0.8661,0.9619
2010-07-07T11:30:00,ieee123,4936.89,3148.06,1,124,0,0.8308,0.9509
2010-07-07T12:00:00,ieee123,3724.24,1823.10,1,124,0,0.8818,0.9788
2010-07-07T12:30:00,ieee123,2937.35,1173.45,1,124,0,0.9175,0.9861
2010-07-07T13:00:00,ieee123,3266.80,1445.60,1,124,0,0.9062,0.9781
2010-07-07T13:30:00,ieee123,3471.03,1598.36,1,124,0,0.8943,0.9780
2010-07-07T14:00:00,ieee123,3229.92,1376.06,1,124,0,0.9063,0.9895
