event_id,scenario_id,timestamp,feeder_id,src_device,dst_device,protocol,message_type,direction,sequence,point_id,value,unit,quality,delivery_status,latency_ms,injected,replay_of_event_id,original_value,reported_value,command_id,result,label,attack_id,mitre_technique
reconnaissance_ieee123-atk117,reconnaissance_ieee123,2010-07-01T00:00:00,ieee123,RTU_ieee123,SCADA_MASTER,DNP3,REPORT,RTU_TO_SCADA,117,BUS_57_VPU_AB,0.8862193440926436,pu,GOOD,DELIVERED,0,0,,,,,DISCOVERED,ATTACK,reconnaissance,T0846
reconnaissance_ieee123-atk118,reconnaissance_ieee123,2010-07-01T00:00:00,ieee123,RTU_ieee123,SCADA_MASTER,DNP3,REPORT,RTU_TO_SCADA,118,BUS_57_VPU_BC,0.9470246897494387,pu,GOOD,DELIVERED,0,0,,,,,DISCOVERED,ATTACK,reconnaissance,T0846
reconnaissance_ieee123-atk119,reconnaissance_ieee123,2010-07-01T00:00:00,ieee123,RTU_ieee123,SCADA_MASTER,DNP3,REPORT,RTU_TO_SCADA,119,BUS_57_VPU_CA,0.9192440331816141,pu,GOOD,DELIVERED,0,0,,,,,DISCOVERED,ATTACK,reconnaissance,T0846
reconnaissance_ieee123-atk012,reconnaissance_ieee123,2010-07-01T00:00:00,ieee123,RTU_ieee123,SCADA_MASTER,DNP3,REPORT,RTU_TO_SCADA,12,BUS_108_VPU_AB,0.8628112896754987,pu,GOOD,DELIVERED,0,0,,,,,DISCOVERED,ATTACK,reconnaissance,T0846
reconnaissance_ieee123-atk120,reconnaissance_ieee123,2010-07-01T00:00:00,ieee123,RTU_ieee123,SCADA_MASTER,DNP3,REPORT,RTU_TO_SCADA,120,BUS_60_VPU_AB,0.8733773569038336,pu,GOOD,DELIVERED,0,0,,,,,DISCOVERED,ATTACK,reconnaissance,T0846
reconnaissance_ieee123-atk121,reconnaissance_ieee123,2010-07-01T00:00:00,ieee123,RTU_ieee123,SCADA_MASTER,DNP3,REPORT,RTU_TO_SCADA,121,BUS_60_VPU_BC,0.9393314275695636,pu,GOOD,DELIVERED,0,0,,,,,DISCOVERED,ATTACK,reconnaissance,T0846
reconnaissance_ieee123-atk122,reconnaissance_ieee123,2010-07-01T00:00:00,ieee123,RTU_ieee123,SCADA_MASTER,DNP3,REPORT,RTU_TO_SCADA,122,BUS_60_VPU_CA,0.9113833381744758,pu,GOOD,DELIVERED,0,0,,,,,DISCOVERED,ATTACK,reconnaissance,T0846
reconnaissance_ieee123-atk123,reconnaissance_ieee123,2010-07-01T00:00:00,ieee123,RTU_ieee123,SCADA_MASTER,DNP3,REPORT,RTU_TO_SCADA,123,BUS_61_VPU_AB,0.8733773746449193,pu,GOOD,DELIVERED,0,0,,,,,DISCOVERED,ATTACK,reconnaissance,T0846
reconnaissance_ieee123-atk124,reconnaissance_ieee123,2010-07-01T00:00:00,ieee123,RTU_ieee123,SCADA_MASTER,DNP3,REPORT,RTU_TO_SCADA,124,BUS_61_VPU_BC,0.9393314509535737,pu,GOOD,DELIVERED,0,0,,,,,DISCOVERED,ATTACK,reconnaissance,T0846
reconnaissance_ieee123-atk125,reconnaissance_ieee123,2010-07-01T00:00:00,ieee123,RTU_ieee123,SCADA_MASTER,DNP3,REPORT,RTU_TO_SCADA,125,BUS_61_VPU_CA,0.9113833591761502,pu,GOOD,DELIVERED,0,0,,,,,DISCOVERED,ATTACK,reconnaissance,T0846
reconnaissance_ieee123-atk126,reconnaissance_ieee123,2010-07-01T00:00:00,ieee123,RTU_ieee123,SCADA_MASTER,DNP3,REPORT,RTU_TO_SCADA,126,BUS_62_VPU_AB,0.8718852670673547,pu,GOOD,DELIVERED,0,0,,,,,DISCOVERED,ATTACK,reconnaissance,T0846
reconnaissance_ieee123-atk127,reconnaissance_ieee123,2010-07-01T00:00:00,ieee123,RTU_ieee123,SCADA_MASTER,DNP3,REPORT,RTU_TO_SCADA,127,BUS_62_VPU_BC,0.9388823450826127,pu,GOOD,DELIVERED,0,0,,,,,DISCOVERED,ATTACK,reconnaissance,T0846
reconnaissance_ieee123-atk128,reconnaissance_ieee123,2010-07-01T00:00:00,ieee123,RTU_ieee123,SCADA_MASTER,DNP3,REPORT,RTU_TO_SCADA,128,BUS_62_VPU_CA,0.9096608923045548,pu,GOOD,DELIVERED,0,0,,,,,DISCOVERED,ATTACK,reconnaissance,T0846
reconnaissance_ieee123-atk129,reconnaissance_ieee123,2010-07-01T00:00:00,ieee123,RTU_ieee123,SCADA_MASTER,DNP3,REPORT,RTU_TO_SCADA,129,BUS_63_VPU_AB,0.8708429951181546,pu,GOOD,DELIVERED,0,0,,,,,DISCOVERED,ATTACK,reconnaissance,T0846
reconnaissance_ieee123-atk013,reconnaissance_ieee123,2010-07-01T00:00:00,ieee123,RTU_ieee123,SCADA_MASTER,DNP3,REPORT,RTU_TO_SCADA,13,BUS_108_VPU_BC,0.9325455439786242,pu,GOOD,DELIVERED,0,0,,,,,DISCOVERED,ATTACK,reconnaissance,T0846
reconnaissance_ieee123-atk130,reconnaissance_ieee123,2010-07-01T00:00:00,ieee123,RTU_ieee123,SCADA_MASTER,DNP3,REPORT,RTU_TO_SCADA,130,BUS_63_VPU_BC,0.9386047911960287,pu,GOOD,DELIVERED,0,0,,,,,DISCOVERED,ATTACK,reconnaissance,T0846
reconnaissance_ieee123-atk131,reconnaissance_ieee123,2010-07-01T00:00:00,ieee123,RTU_ieee123,SCADA_MASTER,DNP3,REPORT,RTU_TO_SCADA,131,BUS_63_VPU_CA,0.9084962964973715,pu,GOOD,DELIVERED,0,0,,,,,DISCOVERED,ATTACK,reconnaissance,T0846
reconnaissance_ieee123-atk132,reconnaissance_ieee123,2010-07-01T00:00:00,ieee123,RTU_ieee123,SCADA_MASTER,DNP3,REPORT,RTU_TO_SCADA,132,BUS_64_VPU_AB,0.8703398775162581,pu,GOOD,DELIVERED,0,0,,,,,DISCOVERED,ATTACK,reconnaissance,T0846
reconnaissance_ieee123-atk133,reconnaissance_ieee123,2010-07-01T00:00:00,ieee123,RTU_ieee123,SCADA_MASTER,DNP3,REPORT,RTU_TO_SCADA,133,BUS_64_VPU_BC,0.9379819120638566,pu,GOOD,DELIVERED,0,0,,,,,DISCOVERED,ATTACK,reconnaissance,T0846
reconnaissance_ieee123-atk134,reconnaissance_ieee123,2010-07-01T00:00:00,ieee123,RTU_ieee123,SCADA_MASTER,DNP3,REPORT,RTU_TO_SCADA,134,BUS_64_VPU_CA,0.9079392640984876,pu,GOOD,DELIVERED,0,0,,,,,DISCOVERED,ATTACK,reconnaissance,T0846
reconnaissance_ieee123-atk135,reconnaissance_ieee123,2010-07-01T00:00:00,ieee123,RTU_ieee123,SCADA_MASTER,DNP3,REPORT,RTU_TO_SCADA,135,BUS_65_VPU_AB,0.8699907809847712,pu,GOOD,DELIVERED,0,0,,,,,DISCOVERED,ATTACK,reconnaissance,T0846
reconnaissance_ieee123-atk136,reconnaissance_ieee123,2010-07-01T00:00:00,ieee123,RTU_ieee123,SCADA_MASTER,DNP3,REPORT,RTU_TO_SCADA,136,BUS_65_VPU_BC,0.9374834396635682,pu,GOOD,DELIVERED,0,0,,,,,DISCOVERED,ATTACK,reconnaissance,T0846
reconnaissance_ieee123-atk137,reconnaissance_ieee123,2010-07-01T00:00:00,ieee123,RTU_ieee123,SCADA_MASTER,DNP3,REPORT,RTU_TO_SCADA,137,BUS_65_VPU_CA,0.9072628646092933,pu,GOOD,DELIVERED,0,0,,,,,DISCOVERED,ATTACK,reconnaissance,T0846
reconnaissance_ieee123-atk138,reconnaissance_ieee123,2010-07-01T00:00:00,ieee123,RTU_ieee123,SCADA_MASTER,DNP3,REPORT,RTU_TO_SCADA,138,BUS_66_VPU_AB,0.8699867269921893,pu,GOOD,DELIVERED,0,0,,,,,DISCOVERED,ATTACK,reconnaissance,T0846
reconnaissance_ieee123-atk139,reconnaissance_ieee123,2010-07-01T00:00:00,ieee123,RTU_ieee123,SCADA_MASTER,DNP3,REPORT,RTU_TO_SCADA,139,BUS_66_VPU_BC,0.9374002162261371,pu,GOOD,DELIVERED,0,0,,,,,DISCOVERED,ATTACK,reconnaissance,T0846
reconnaissance_ieee123-atk014,reconnaissance_ieee123,2010-07-01T00:00:00,ieee123,RTU_ieee123,SCADA_MASTER,DNP3,REPORT,RTU_TO_SCADA,14,BUS_108_VPU_CA,0.9054467835464075,pu,GOOD,DELIVERED,0,0,,,,,DISCOVERED,ATTACK,reconnaissance,T0846
reconnaissance_ieee123-atk140,reconnaissance_ieee123,2010-07-01T00:00:00,ieee123,RTU_ieee123,SCADA_MASTER,DNP3,REPORT,RTU_TO_SCADA,140,BUS_66_VPU_CA,0.907167833044623,pu,GOOD,DELIVERED,0,0,,,,,DISCOVERED,ATTACK,reconnaissance,T0846
reconnaissance_ieee123-atk141,reconnaissance_ieee123,2010-07-01T00:00:00,ieee123,RTU_ieee123,SCADA_MASTER,DNP3,REPORT,RTU_TO_SCADA,141,BUS_67_VPU_AB,0.8696195064931337,pu,GOOD,DELIVERED,0,0,,,,,DISCOVERED,ATTACK,reconnaissance,T0846
reconnaissance_ieee123-atk142,reconnaissance_ieee123,2010-07-01T00:00:00,ieee123,RTU_ieee123,SCADA_MASTER,DNP3,REPORT,RTU_TO_SCADA,142,BUS_67_VPU_BC,0.9357123988094543,pu,GOOD,DELIVERED,0,0,,,,,DISCOVERED,ATTACK,reconnaissance,T0846
reconnaissance_ieee123-atk143,reconnaissance_ieee123,2010-07-01T00:00:00,ieee123,RTU_ieee123,SCADA_MASTER,DNP3,REPORT,RTU_TO_SCADA,143,BUS_67_VPU_CA,0.9083544529011586,pu,GOOD,DELIVERED,0,0,,,,,DISCOVERED,ATTACK,reconnaissance,T0846
reconnaissance_ieee123-atk144,reconnaissance_ieee123,2010-07-01T00:00:00,ieee123,RTU_ieee123,SCADA_MASTER,DNP3,REPORT,RTU_TO_SCADA,144,BUS_72_VPU_AB,0.8694385763848507,pu,GOOD,DELIVERED,0,0,,,,,DISCOVERED,ATTACK,reconnaissance,T0846
reconnaissance_ieee123-atk145,reconnaissance_ieee123,2010-07-01T00:00:00,ieee123,RTU_ieee123,SCADA_MASTER,DNP3,REPORT,RTU_TO_SCADA,145,BUS_72_VPU_BC,0.9346731736792735,pu,GOOD,DELIVERED,0,0,,,,,DISCOVERED,ATTACK,reconnaissance,T0846
reconnaissance_ieee123-atk146,reconnaissance_ieee123,2010-07-01T00:00:00,ieee123,RTU_ieee123,SCADA_MASTER,DNP3,REPORT,RTU_TO_SCADA,146,BUS_72_VPU_CA,0.9081693484175045,pu,GOOD,DELIVERED,0,0,,,,,DISCOVERED,ATTACK,reconnaissance,T0846
reconnaissance_ieee123-atk147,reconnaissance_ieee123,2010-07-01T00:00:00,ieee123,RTU_ieee123,SCADA_MASTER,DNP3,REPORT,RTU_TO_SCADA,147,BUS_76_VPU_AB,0.869340093337744,pu,GOOD,DELIVERED,0,0,,,,,DISCOVERED,ATTACK,reconnaissance,T0846
reconnaissance_ieee123-atk148,reconnaissance_ieee123,2010-07-01T00:00:00,ieee123,RTU_ieee123,SCADA_MASTER,DNP3,REPORT,RTU_TO_SCADA,148,BUS_76_VPU_BC,0.9340259532037818,pu,GOOD,DELIVERED,0,0,,,,,DISCOVERED,ATTACK,reconnaissance,T0846
reconnaissance_ieee123-atk149,reconnaissance_ieee123,2010-07-01T00:00:00,ieee123,RTU_ieee123,SCADA_MASTER,DNP3,REPORT,RTU_TO_SCADA,149,BUS_76_VPU_CA,0.9083109472520441,pu,GOOD,DELIVERED,0,0,,,,,DISCOVERED,ATTACK,reconnaissance,T0846
reconnaissance_ieee123-atk015,reconnaissance_ieee123,2010-07-01T00:00:00,ieee123,RTU_ieee123,SCADA_MASTER,DNP3,REPORT,RTU_TO_SCADA,15,BUS_135_VPU_AB,0.9034673015172785,pu,GOOD,DELIVERED,0,0,,,,,DISCOVERED,ATTACK,reconnaissance,T0846
reconnaissance_ieee123-atk150,reconnaissance_ieee123,2010-07-01T00:00:00,ieee123,RTU_ieee123,SCADA_MASTER,DNP3,REPORT,RTU_TO_SCADA,150,BUS_77_VPU_AB,0.8703694004860963,pu,GOOD,DELIVERED,0,0,,,,,DISCOVERED,ATTACK,reconnaissance,T0846
reconnaissance_ieee123-atk151,reconnaissance_ieee123,2010-07-01T00:00:00,ieee123,RTU_ieee123,SCADA_MASTER,DNP3,REPORT,RTU_TO_SCADA,151,BUS_77_VPU_BC,0.9340978226204866,pu,GOOD,DELIVERED,0,0,,,,,DISCOVERED,ATTACK,reconnaissance,T0846
reconnaissance_ieee123-atk152,reconnaissance_ieee123,2010-07-01T00:00:00,ieee123,RTU_ieee123,SCADA_MASTER,DNP3,REPORT,RTU_TO_SCADA,152,BUS_77_VPU_CA,0.9083462483914618,pu,GOOD,DELIVERED,0,0,,,,,DISCOVERED,ATTACK,reconnaissance,T0846
reconnaissance_ieee123-atk153,reconnaissance_ieee123,2010-07-01T00:00:00,ieee123,RTU_ieee123,SCADA_MASTER,DNP3,REPORT,RTU_TO_SCADA,153,BUS_78_VPU_AB,0.8706304771847374,pu,GOOD,DELIVERED,0,0,,,,,DISCOVERED,ATTACK,reconnaissance,T0846
reconnaissance_ieee123-atk154,reconnaissance_ieee123,2010-07-01T00:00:00,ieee123,RTU_ieee123,SCADA_MASTER,DNP3,REPORT,RTU_TO_SCADA,154,BUS_78_VPU_BC,0.9341250772415133,pu,GOOD,DELIVERED,0,0,,,,,DISCOVERED,ATTACK,reconnaissance,T0846
reconnaissance_ieee123-atk155,reconnaissance_ieee123,2010-07-01T00:00:00,ieee123,RTU_ieee123,SCADA_MASTER,DNP3,REPORT,RTU_TO_SCADA,155,BUS_78_VPU_CA,0.9083548836141164,pu,GOOD,DELIVERED,0,0,,,,,DISCOVERED,ATTACK,reconnaissance,T0846
reconnaissance_ieee123-atk156,reconnaissance_ieee123,2010-07-01T00:00:00,ieee123,RTU_ieee123,SCADA_MASTER,DNP3,REPORT,RTU_TO_SCADA,156,BUS_79_VPU_AB,0.8705742797923353,pu,GOOD,DELIVERED,0,0,,,,,DISCOVERED,ATTACK,reconnaissance,T0846
reconnaissance_ieee123-atk157,reconnaissance_ieee123,2010-07-01T00:00:00,ieee123,RTU_ieee123,SCADA_MASTER,DNP3,REPORT,RTU_TO_SCADA,157,BUS_79_VPU_BC,0.9341177324186203,pu,GOOD,DELIVERED,0,0,,,,,DISCOVERED,ATTACK,reconnaissance,T0846
reconnaissance_ieee123-atk158,reconnaissance_ieee123,2010-07-01T00:00:00,ieee123,RTU_ieee123,SCADA_MASTER,DNP3,REPORT,RTU_TO_SCADA,158,BUS_79_VPU_CA,0.9083341765637372,pu,GOOD,DELIVERED,0,0,,,,,DISCOVERED,ATTACK,reconnaissance,T0846
reconnaissance_ieee123-atk159,reconnaissance_ieee123,2010-07-01T00:00:00,ieee123,RTU_ieee123,SCADA_MASTER,DNP3,REPORT,RTU_TO_SCADA,159,BUS_7_VPU_AB,0.9208672118826612,pu,GOOD,DELIVERED,0,0,,,,,DISCOVERED,ATTACK,reconnaissance,T0846
reconnaissance_ieee123-atk016,reconnaissance_ieee123,2010-07-01T00:00:00,ieee123,RTU_ieee123,SCADA_MASTER,DNP3,REPORT,RTU_TO_SCADA,16,BUS_135_VPU_BC,0.9569878726668715,pu,GOOD,DELIVERED,0,0,,,,,DISCOVERED,ATTACK,reconnaissance,T0846
reconnaissance_ieee123-atk160,reconnaissance_ieee123,2010-07-01T00:00:00,ieee123,RTU_ieee123,SCADA_MASTER,DNP3,REPORT,RTU_TO_SCADA,160,BUS_7_VPU_BC,0.9653357868891437,pu,GOOD,DELIVERED,0,0,,,,,DISCOVERED,ATTACK,reconnaissance,T0846
reconnaissance_ieee123-atk161,reconnaissance_ieee123,2010-07-01T00:00:00,ieee123,RTU_ieee123,SCADA_MASTER,DNP3,REPORT,RTU_TO_SCADA,161,BUS_7_VPU_CA,0.9455800156431247,pu,GOOD,DELIVERED,0,0,,,,,DISCOVERED,ATTACK,reconnaissance,T0846
reconnaissance_ieee123-atk162,reconnaissance_ieee123,2010-07-01T00:00:00,ieee123,RTU_ieee123,SCADA_MASTER,DNP3,REPORT,RTU_TO_SCADA,162,BUS_80_VPU_AB,0.8719915617373606,pu,GOOD,DELIVERED,0,0,,,,,DISCOVERED,ATTACK,reconnaissance,T0846
reconnaissance_ieee123-atk163,reconnaissance_ieee123,2010-07-01T00:00:00,ieee123,RTU_ieee123,SCADA_MASTER,DNP3,REPORT,RTU_TO_SCADA,163,BUS_80_VPU_BC,0.9342747450782913,pu,GOOD,DELIVERED,0,0,,,,,DISCOVERED,ATTACK,reconnaissance,T0846
reconnaissance_ieee123-atk164,reconnaissance_ieee123,2010-07-01T00:00:00,ieee123,RTU_ieee123,SCADA_MASTER,DNP3,REPORT,RTU_TO_SCADA,164,BUS_80_VPU_CA,0.9084406321500199,pu,GOOD,DELIVERED,0,0,,,,,DISCOVERED,ATTACK,reconnaissance,T0846
reconnaissance_ieee123-atk165,reconnaissance_ieee123,2010-07-01T00:00:00,ieee123,RTU_ieee123,SCADA_MASTER,DNP3,REPORT,RTU_TO_SCADA,165,BUS_81_VPU_AB,0.8737599490938163,pu,GOOD,DELIVERED,0,0,,,,,DISCOVERED,ATTACK,reconnaissance,T0846
reconnaissance_ieee123-atk166,reconnaissance_ieee123,2010-07-01T00:00:00,ieee123,RTU_ieee123,SCADA_MASTER,DNP3,REPORT,RTU_TO_SCADA,166,BUS_81_VPU_BC,0.9354675382380977,pu,GOOD,DELIVERED,0,0,,,,,DISCOVERED,ATTACK,reconnaissance,T0846
reconnaissance_ieee123-atk167,reconnaissance_ieee123,2010-07-01T00:00:00,ieee123,RTU_ieee123,SCADA_MASTER,DNP3,REPORT,RTU_TO_SCADA,167,BUS_81_VPU_CA,0.9084786842586676,pu,GOOD,DELIVERED,0,0,,,,,DISCOVERED,ATTACK,reconnaissance,T0846
reconnaissance_ieee123-atk168,reconnaissance_ieee123,2010-07-01T00:00:00,ieee123,RTU_ieee123,SCADA_MASTER,DNP3,REPORT,RTU_TO_SCADA,168,BUS_82_VPU_AB,0.874608267642144,pu,GOOD,DELIVERED,0,0,,,,,DISCOVERED,ATTACK,reconnaissance,T0846
reconnaissance_ieee123-atk169,reconnaissance_ieee123,2010-07-01T00:00:00,ieee123,RTU_ieee123,SCADA_MASTER,DNP3,REPORT,RTU_TO_SCADA,169,BUS_82_VPU_BC,0.9363984455467147,pu,GOOD,DELIVERED,0,0,,,,,DISCOVERED,ATTACK,reconnaissance,T0846
reconnaissance_ieee123-atk017,reconnaissance_ieee123,2010-07-01T00:00:00,ieee123,RTU_ieee123,SCADA_MASTER,DNP3,REPORT,RTU_TO_SCADA,17,BUS_135_VPU_CA,0.9303835553381965,pu,GOOD,DELIVERED,0,0,,,,,DISCOVERED,ATTACK,reconnaissance,T0846
reconnaissance_ieee123-atk170,reconnaissance_ieee123,2010-07-01T00:00:00,ieee123,RTU_ieee123,SCADA_MASTER,DNP3,REPORT,RTU_TO_SCADA,170,BUS_82_VPU_CA,0.9092199160322315,pu,GOOD,DELIVERED,0,0,,,,,DISCOVERED,ATTACK,reconnaissance,T0846
reconnaissance_ieee123-atk171,reconnaissance_ieee123,2010-07-01T00:00:00,ieee123,RTU_ieee123,SCADA_MASTER,DNP3,REPORT,RTU_TO_SCADA,171,BUS_83_VPU_AB,0.8755973842572782,pu,GOOD,DELIVERED,0,0,,,,,DISCOVERED,ATTACK,reconnaissance,T0846
reconnaissance_ieee123-atk172,reconnaissance_ieee123,2010-07-01T00:00:00,ieee123,RTU_ieee123,SCADA_MASTER,DNP3,REPORT,RTU_TO_SCADA,172,BUS_83_VPU_BC,0.9373481749097734,pu,GOOD,DELIVERED,0,0,,,,,DISCOVERED,ATTACK,reconnaissance,T0846
reconnaissance_ieee123-atk173,reconnaissance_ieee123,2010-07-01T00:00:00,ieee123,RTU_ieee123,SCADA_MASTER,DNP3,REPORT,RTU_TO_SCADA,173,BUS_83_VPU_CA,0.9100131401708936,pu,GOOD,DELIVERED,0,0,,,,,DISCOVERED,ATTACK,reconnaissance,T0846
reconnaissance_ieee123-atk174,reconnaissance_ieee123,2010-07-01T00:00:00,ieee123,RTU_ieee123,SCADA_MASTER,DNP3,REPORT,RTU_TO_SCADA,174,BUS_86_VPU_AB,0.8681704085409564,pu,GOOD,DELIVERED,0,0,,,,,DISCOVERED,ATTACK,reconnaissance,T0846
reconnaissance_ieee123-atk175,reconnaissance_ieee123,2010-07-01T00:00:00,ieee123,RTU_ieee123,SCADA_MASTER,DNP3,REPORT,RTU_TO_SCADA,175,BUS_86_VPU_BC,0.9321866570952785,pu,GOOD,DELIVERED,0,0,,,,,DISCOVERED,ATTACK,reconnaissance,T0846
reconnaissance_ieee123-atk176,reconnaissance_ieee123,2010-07-01T00:00:00,ieee123,RTU_ieee123,SCADA_MASTER,DNP3,REPORT,RTU_TO_SCADA,176,BUS_86_VPU_CA,0.90881741088637,pu,GOOD,DELIVERED,0,0,,,,,DISCOVERED,ATTACK,reconnaissance,T0846
